PDBCode,vina_deltaG(kcal/mol),vina_kd(uM)
3o5x,-7.9,0.4774322856020205
5ehr,-10.8,0.002283033649063271
3o75,-7.6,0.8297611725390291
3o7u,-5.6,33.05434886731773
3o99,-9.9,0.011984951653390958
3o9a,-9.8,0.014409538155705594
3o9d,-10.1,0.008291034774616974
3o9e,-9.7,0.017324624734884792
4djo,-8.3,0.22848446895825622
4djp,-8.8,0.09094688111405103
4djq,-8.8,0.09094688111405103
4djr,-9.4,0.030109612121622685
3o9p,-8.8,0.09094688111405103
3ocp,-8.1,0.33028148939851953
4z07,-9.7,0.017324624734884792
3ocz,-8.2,0.274707463881058
3ouj,-5.2,69.06908553024337
3oy8,-4.8,144.32408259298433
3oyw,-5.0,99.84153646999208
3ozg,-8.2,0.274707463881058
3p2e,-8.7,0.1093456687565821
3p7i,-4.9,120.03973573657015
3p8n,-9.9,0.011984951653390958
3p8o,-9.6,0.02082944081630656
3p8p,-6.4,7.57039268438389
6szp,-5.6,33.05434886731773
3p8z,-9.8,0.014409538155705594
3pb7,-6.0,15.818798969966572
3pb8,-4.6,208.62500270683435
3pb9,-6.7,4.355891793719977
3pgl,-7.8,0.5740180632436322
3pgu,-5.6,33.05434886731773
3pju,-11.9,0.00030085746286093027
3pn1,-7.6,0.8297611725390291
3ppm,-9.3,0.03620086398907268
3ppp,-4.3,362.58320203188254
3ppq,-3.9,757.639797821915
3ppr,-6.0,15.818798969966572
3q1x,-4.5,250.83037659878684
3q2j,-7.4,1.19944588426849
3q6z,-9.2,0.04352439175442664
3q71,-10.2,0.006895963621916808
4f1l,-8.2,0.274707463881058
5o2d,-12.4,0.00011975451999797436
3q7q,-8.1,0.33028148939851953
3qbc,-5.6,33.05434886731773
3qfy,-5.6,33.05434886731773
3qfz,-6.3,9.101902568663261
3qox,-9.8,0.014409538155705594
3sr4,-9.7,0.017324624734884792
4ek9,-7.6,0.8297611725390291
3qps,-9.1,0.05232948799687809
3qqa,-9.4,0.030109612121622685
3qqs,-8.1,0.33028148939851953
3r88,-6.4,7.57039268438389
3twp,-5.3,57.44734091259698
3uu1,-6.3,9.101902568663261
4gkm,-8.6,0.13146657839569292
4ij1,-7.4,1.19944588426849
4m0r,-9.0,0.06291587782468923
4n8q,-5.5,39.74132854185163
4owm,-5.7,27.492537847388252
4owv,-5.3,57.44734091259698
3qt6,-8.0,0.39709828301766137
3qx9,-6.8,3.6229580706211117
3r1v,-8.6,0.13146657839569292
3r5t,-8.7,0.1093456687565821
3r6u,-3.7,1095.1921677351834
3re4,-7.0,2.5063156047025017
3rf4,-7.5,0.9976239889496118
3rf5,-7.1,2.0845963989904144
3rm4,-8.5,0.1580626048714023
3rm9,-7.2,1.73383676761635
3rv8,-7.2,1.73383676761635
3veh,-7.5,0.9976239889496118
3rwp,-10.5,0.0039678353029772165
4rqk,-7.6,0.8297611725390291
4rqv,-8.4,0.19003907581389948
5lvl,-9.0,0.06291587782468923
3s0b,-10.1,0.008291034774616974
3s0d,-5.4,47.781101379763854
3s0e,-6.9,3.0133496888978124
3s45,-9.1,0.05232948799687809
3s54,-9.7,0.017324624734884792
4kb9,-10.1,0.008291034774616974
6otg,-9.3,0.03620086398907268
3s5y,-6.2,10.943240836149698
6ibk,-6.1,13.15708656454693
3s9e,-6.3,9.101902568663261
3u92,-7.7,0.6901433917785629
3u93,-6.0,15.818798969966572
4g8n,-7.1,2.0845963989904144
4nwc,-7.3,1.4420968673812509
5o4f,-7.8,0.5740180632436322
6f28,-7.1,2.0845963989904144
3sfg,-6.3,9.101902568663261
3sk2,-8.3,0.22848446895825622
3slz,-9.7,0.017324624734884792
3sm2,-8.6,0.13146657839569292
3str,-11.9,0.00030085746286093027
3sw8,-6.4,7.57039268438389
3su0,-11.9,0.00030085746286093027
3su1,-11.6,0.0005228800998152405
3su2,-12.1,0.00020812930739501562
3su3,-12.3,0.00014398116697790598
3su5,-12.0,0.0002502344008522155
3su6,-12.7,6.890497661978354e-05
3sue,-7.4,1.19944588426849
3suf,-9.3,0.03620086398907268
3sug,-10.5,0.0039678353029772165
3sur,-6.8,3.6229580706211117
3sus,-7.4,1.19944588426849
3sut,-8.6,0.13146657839569292
3suu,-8.5,0.1580626048714023
3suv,-7.4,1.19944588426849
3suw,-8.3,0.22848446895825622
3sxf,-10.4,0.004770538575984073
3t3u,-10.7,0.0027448972201426568
3v51,-12.6,8.284463036943888e-05
3v5p,-9.3,0.03620086398907268
3v5t,-9.4,0.030109612121622685
3t01,-4.3,362.58320203188254
3t2w,-7.0,2.5063156047025017
3t6b,-10.9,0.001898884448024712
3ta0,-9.8,0.014409538155705594
3ta1,-10.9,0.001898884448024712
3tao,-5.3,57.44734091259698
3tay,-4.9,120.03973573657015
3tb6,-6.0,15.818798969966572
3tcg,-8.0,0.39709828301766137
3td4,-5.1,83.0419389339917
3tfu,-9.4,0.030109612121622685
3th9,-10.2,0.006895963621916808
3vfa,-10.3,0.00573563078282912
4i8w,-9.1,0.05232948799687809
4i8z,-10.2,0.006895963621916808
4mc1,-11.2,0.0010925899790423489
4mc2,-11.1,0.0013136237380730529
4mc6,-11.4,0.0007558396372900754
4mc9,-10.7,0.0027448972201426568
4nyf,-8.1,0.33028148939851953
4qgi,-12.2,0.0001731089268669813
3tif,-9.4,0.030109612121622685
3tk2,-7.1,2.0845963989904144
4jpx,-7.1,2.0845963989904144
4jpy,-7.0,2.5063156047025017
3tmk,-12.3,0.00014398116697790598
3ttm,-4.9,120.03973573657015
3tz0,-5.4,47.781101379763854
4dzy,-7.4,1.19944588426849
4h7q,-5.3,57.44734091259698
4h81,-7.2,1.73383676761635
4h85,-5.6,33.05434886731773
3tzm,-11.4,0.0007558396372900754
3u10,-10.9,0.001898884448024712
3ubd,-9.4,0.030109612121622685
4gue,-9.4,0.030109612121622685
3ucj,-5.6,33.05434886731773
3udd,-10.8,0.002283033649063271
3ui7,-8.7,0.1093456687565821
3uuo,-8.2,0.274707463881058
4dff,-7.3,1.4420968673812509
4hf4,-11.5,0.0006286600870029457
4lkq,-5.4,47.781101379763854
4llj,-6.4,7.57039268438389
4llk,-7.0,2.5063156047025017
4llp,-5.6,33.05434886731773
4llx,-5.8,22.866571667288486
4lm0,-6.6,5.2370998915105424
4lm1,-6.6,5.2370998915105424
4lm2,-6.2,10.943240836149698
4lm3,-6.7,4.355891793719977
4lm4,-6.5,6.296578650829274
4mrw,-6.4,7.57039268438389
4mrz,-5.6,33.05434886731773
4msa,-6.4,7.57039268438389
4msc,-9.8,0.014409538155705594
4msn,-6.8,3.6229580706211117
4zo5,-11.3,0.0009087479372555044
5c1w,-6.5,6.296578650829274
5c28,-6.5,6.296578650829274
5c2a,-7.5,0.9976239889496118
5c2h,-10.1,0.008291034774616974
5dh4,-6.9,3.0133496888978124
5dh5,-8.7,0.1093456687565821
3uj9,-5.7,27.492537847388252
3ujc,-4.6,208.62500270683435
3ujd,-4.7,173.5212151917531
3upk,-9.3,0.03620086398907268
3v4t,-9.7,0.017324624734884792
3uug,-8.1,0.33028148939851953
3uxk,-7.4,1.19944588426849
3uxl,-6.3,9.101902568663261
4fp1,-6.4,7.57039268438389
4m6u,-4.8,144.32408259298433
3v2n,-6.4,7.57039268438389
3v2p,-7.0,2.5063156047025017
3v2q,-6.6,5.2370998915105424
3v3q,-6.0,15.818798969966572
3v78,-12.9,4.766757295488581e-05
3vjc,-10.5,0.0039678353029772165
3vvy,-10.8,0.002283033649063271
3vw1,-10.4,0.004770538575984073
3vw2,-10.3,0.00573563078282912
3vx3,-10.0,0.00996833240468876
3w37,-8.4,0.19003907581389948
3w5n,-7.4,1.19944588426849
3w9k,-7.2,1.73383676761635
3w9r,-7.9,0.4774322856020205
3wgg,-10.1,0.008291034774616974
3wvm,-6.1,13.15708656454693
4tjz,-5.4,47.781101379763854
4tkb,-5.6,33.05434886731773
4tkh,-6.4,7.57039268438389
4tkj,-5.9,19.01898263149658
5hz9,-9.3,0.03620086398907268
3zhx,-6.6,5.2370998915105424
3zi0,-7.2,1.73383676761635
3zi8,-5.3,57.44734091259698
3zj6,-8.9,0.07564392150535396
3zll,-6.3,9.101902568663261
4arw,-7.7,0.6901433917785629
4asj,-9.5,0.025043290192969626
3zm9,-9.0,0.06291587782468923
4br3,-11.1,0.0013136237380730529
4cg8,-11.0,0.0015793731942713909
4cg9,-9.9,0.011984951653390958
4cga,-10.2,0.006895963621916808
4da5,-7.7,0.6901433917785629
5afv,-8.0,0.39709828301766137
5eqe,-8.1,0.33028148939851953
5eqp,-8.9,0.07564392150535396
5eqy,-9.3,0.03620086398907268
5ftg,-9.0,0.06291587782468923
5fut,-10.3,0.00573563078282912
3znr,-10.5,0.0039678353029772165
3zns,-10.3,0.00573563078282912
3zq9,-6.3,9.101902568663261
4a6l,-10.6,0.0033001969779281387
4a95,-8.7,0.1093456687565821
5g1z,-7.9,0.4774322856020205
4aci,-6.3,9.101902568663261
4ad2,-6.0,15.818798969966572
4ad3,-6.0,15.818798969966572
4v27,-6.0,15.818798969966572
5lyr,-6.7,4.355891793719977
5m17,-6.2,10.943240836149698
5m5d,-6.2,10.943240836149698
6hmg,-6.7,4.355891793719977
4ad6,-5.4,47.781101379763854
4afg,-9.1,0.05232948799687809
4b5d,-7.4,1.19944588426849
4aj4,-6.8,3.6229580706211117
4aje,-6.9,3.0133496888978124
4aji,-7.1,2.0845963989904144
4ajl,-7.6,0.8297611725390291
4aq4,-6.0,15.818798969966572
4aq6,-6.7,4.355891793719977
4aqh,-8.8,0.09094688111405103
4axd,-9.2,0.04352439175442664
4ayp,-7.4,1.19944588426849
4ayq,-6.1,13.15708656454693
5meh,-5.9,19.01898263149658
5ne5,-6.5,6.296578650829274
4az5,-6.6,5.2370998915105424
4az6,-9.2,0.04352439175442664
4azb,-8.6,0.13146657839569292
4azc,-5.9,19.01898263149658
4azg,-8.0,0.39709828301766137
4azi,-8.9,0.07564392150535396
4b0b,-8.2,0.274707463881058
4cl6,-10.3,0.00573563078282912
4b1j,-9.9,0.011984951653390958
4b2i,-5.1,83.0419389339917
4b2l,-5.1,83.0419389339917
4b32,-5.6,33.05434886731773
4b33,-5.8,22.866571667288486
4b34,-4.6,208.62500270683435
4b35,-4.9,120.03973573657015
4b3b,-6.1,13.15708656454693
4b3c,-5.1,83.0419389339917
4b3d,-5.2,69.06908553024337
5fot,-6.0,15.818798969966572
5fou,-6.9,3.0133496888978124
5fov,-6.2,10.943240836149698
5fox,-6.2,10.943240836149698
5fpk,-6.9,3.0133496888978124
4b5s,-4.4,301.57400603177166
4b5t,-4.6,208.62500270683435
4b5w,-4.2,435.9347150823154
4b7j,-6.7,4.355891793719977
4b7r,-6.7,4.355891793719977
4b8y,-9.5,0.025043290192969626
4b9z,-7.7,0.6901433917785629
4bb9,-7.8,0.5740180632436322
4ly9,-12.0,0.0002502344008522155
4bc5,-4.6,208.62500270683435
4bcs,-8.5,0.1580626048714023
4bi6,-5.6,33.05434886731773
4bi7,-5.4,47.781101379763854
4bj8,-8.9,0.07564392150535396
4bny,-10.6,0.0033001969779281387
4emr,-8.5,0.1580626048714023
4zt8,-5.3,57.44734091259698
5cso,-7.4,1.19944588426849
5cst,-8.2,0.274707463881058
4en4,-5.6,33.05434886731773
4eoh,-6.2,10.943240836149698
4epy,-8.0,0.39709828301766137
6fa4,-8.2,0.274707463881058
6quv,-8.5,0.1580626048714023
6gj8,-8.3,0.22848446895825622
6gj6,-8.5,0.1580626048714023
4erf,-8.5,0.1580626048714023
4hbm,-9.2,0.04352439175442664
4mdn,-10.2,0.006895963621916808
4wt2,-10.5,0.0039678353029772165
4zgk,-8.5,0.1580626048714023
4zyf,-10.4,0.004770538575984073
4etz,-8.4,0.19003907581389948
4eu0,-8.8,0.09094688111405103
4euo,-5.1,83.0419389339917
4ewn,-6.5,6.296578650829274
4exs,-4.8,144.32408259298433
6mdu,-8.0,0.39709828301766137
6efj,-7.4,1.19944588426849
6d1k,-6.6,5.2370998915105424
6d1i,-6.5,6.296578650829274
6d1j,-6.4,7.57039268438389
6d1h,-6.9,3.0133496888978124
6d1g,-6.5,6.296578650829274
6d1d,-6.5,6.296578650829274
6d1b,-6.8,3.6229580706211117
6d1a,-7.2,1.73383676761635
4ezx,-7.3,1.4420968673812509
4ezz,-6.6,5.2370998915105424
4jne,-9.9,0.011984951653390958
4f0c,-7.7,0.6901433917785629
4f5y,-12.1,0.00020812930739501562
4ksy,-14.4,3.0061899367383125e-06
4loh,-14.6,2.0796433749108175e-06
4loi,-14.8,1.43867042928862e-06
4qxo,-9.6,0.02082944081630656
4f9u,-6.3,9.101902568663261
4fai,-5.8,22.866571667288486
4fev,-8.7,0.1093456687565821
4few,-8.9,0.07564392150535396
4gkh,-9.7,0.017324624734884792
4gki,-8.5,0.1580626048714023
4ffs,-9.5,0.025043290192969626
4wkn,-6.0,15.818798969966572
4wko,-9.0,0.06291587782468923
4wkp,-8.3,0.22848446895825622
4ynb,-7.9,0.4774322856020205
4yo8,-8.9,0.07564392150535396
6dyy,-9.5,0.025043290192969626
6dyw,-10.0,0.00996833240468876
6dyv,-9.4,0.030109612121622685
6dyu,-6.5,6.296578650829274
4fht,-6.9,3.0133496888978124
4flp,-8.1,0.33028148939851953
4kcx,-8.4,0.19003907581389948
4fxp,-8.7,0.1093456687565821
4fxq,-9.8,0.014409538155705594
4fz3,-8.4,0.19003907581389948
4g0p,-5.9,19.01898263149658
4g0q,-5.6,33.05434886731773
4g0y,-5.8,22.866571667288486
4g0z,-6.2,10.943240836149698
4g4p,-6.6,5.2370998915105424
4gah,-8.0,0.39709828301766137
4gbd,-8.1,0.33028148939851953
4ge1,-6.6,5.2370998915105424
4ggz,-6.5,6.296578650829274
4gq4,-9.3,0.03620086398907268
4og3,-6.8,3.6229580706211117
4og4,-7.3,1.4420968673812509
4x5y,-9.6,0.02082944081630656
4x5z,-9.0,0.06291587782468923
4gu6,-9.2,0.04352439175442664
4gu9,-6.7,4.355891793719977
4k9y,-14.1,5.224656484296326e-06
4kao,-9.5,0.025043290192969626
4gzp,-6.8,3.6229580706211117
4gzt,-6.4,7.57039268438389
4gzw,-7.3,1.4420968673812509
4gzx,-7.7,0.6901433917785629
4hp0,-8.2,0.274707463881058
4hpi,-7.6,0.8297611725390291
4tun,-4.6,208.62500270683435
4ht2,-8.1,0.33028148939851953
4kp5,-8.1,0.33028148939851953
4kp8,-7.0,2.5063156047025017
4qj0,-8.8,0.09094688111405103
4qjw,-7.7,0.6901433917785629
5llo,-8.7,0.1093456687565821
5llp,-9.0,0.06291587782468923
5msb,-8.0,0.39709828301766137
6g7a,-8.7,0.1093456687565821
6g5l,-8.6,0.13146657839569292
4hw3,-10.3,0.00573563078282912
4zbf,-11.1,0.0013136237380730529
4zbi,-11.4,0.0007558396372900754
5vkc,-12.0,0.0002502344008522155
6b4l,-10.5,0.0039678353029772165
6b4u,-11.1,0.0013136237380730529
6fs0,-16.0,1.5768704637557468e-07
6fs1,-10.8,0.002283033649063271
6qz5,-7.9,0.4774322856020205
6oqd,-16.7,4.342097731865669e-08
6oqc,-16.9,3.003807135049891e-08
6oqb,-16.3,9.07307903195257e-08
6ne5,-12.5,9.960431187605146e-05
6ud2,-13.5,1.5781213328810034e-05
6udi,-14.0,6.281617910375265e-06
6udt,-15.2,6.885036034533444e-07
6udu,-14.7,1.7297171522969241e-06
6udv,-16.8,3.611485033620103e-08
4hwo,-12.9,4.766757295488581e-05
4hwp,-12.1,0.00020812930739501562
4hws,-13.3,2.2812240440322472e-05
4hy1,-8.5,0.1580626048714023
4hym,-8.2,0.274707463881058
4hzm,-5.8,22.866571667288486
4i71,-9.6,0.02082944081630656
4i72,-9.3,0.03620086398907268
4i74,-9.4,0.030109612121622685
4i8x,-6.7,4.355891793719977
4i9h,-9.7,0.017324624734884792
4i9u,-6.8,3.6229580706211117
4ibb,-6.6,5.2370998915105424
4ibc,-6.6,5.2370998915105424
4ibd,-6.8,3.6229580706211117
4ibe,-7.2,1.73383676761635
4ibf,-6.2,10.943240836149698
4ibg,-9.2,0.04352439175442664
4ibi,-8.8,0.09094688111405103
4ibj,-9.6,0.02082944081630656
4ibk,-8.0,0.39709828301766137
4idn,-12.2,0.0001731089268669813
4ido,-11.4,0.0007558396372900754
4ih3,-6.1,13.15708656454693
4iic,-6.3,9.101902568663261
4iid,-6.0,15.818798969966572
4iie,-6.6,5.2370998915105424
4iif,-7.2,1.73383676761635
4in9,-9.0,0.06291587782468923
4io2,-6.1,13.15708656454693
4io3,-5.9,19.01898263149658
4io4,-5.2,69.06908553024337
4io5,-4.8,144.32408259298433
4io6,-5.3,57.44734091259698
4io7,-7.1,2.0845963989904144
4ipi,-6.0,15.818798969966572
4ipj,-6.1,13.15708656454693
4ipn,-6.8,3.6229580706211117
4iuo,-7.6,0.8297611725390291
4j7d,-8.9,0.07564392150535396
4j7e,-8.0,0.39709828301766137
4j93,-8.0,0.39709828301766137
4jal,-8.6,0.13146657839569292
4je7,-7.6,0.8297611725390291
4je8,-5.8,22.866571667288486
4jfk,-8.9,0.07564392150535396
4jfm,-7.8,0.5740180632436322
4w9o,-8.9,0.07564392150535396
4w9p,-9.0,0.06291587782468923
5dit,-8.2,0.274707463881058
4jkw,-4.8,144.32408259298433
4k55,-4.9,120.03973573657015
4n7u,-5.2,69.06908553024337
4jwk,-6.0,15.818798969966572
4jx9,-5.8,22.866571667288486
4jyb,-8.5,0.1580626048714023
4jyc,-8.5,0.1580626048714023
4jym,-6.7,4.355891793719977
4k0o,-6.0,15.818798969966572
4k7i,-3.8,910.9122748865717
4k7n,-4.7,173.5212151917531
4k7o,-4.8,144.32408259298433
4mmm,-5.7,27.492537847388252
4keq,-7.1,2.0845963989904144
4kif,-6.4,7.57039268438389
4km0,-7.1,2.0845963989904144
4km2,-6.9,3.0133496888978124
4kmz,-10.7,0.0027448972201426568
4kn0,-10.4,0.004770538575984073
4kn1,-10.8,0.002283033649063271
4kow,-8.5,0.1580626048714023
4kqp,-6.7,4.355891793719977
4ks1,-7.3,1.4420968673812509
4ks4,-7.2,1.73383676761635
4kwf,-8.8,0.09094688111405103
4kwg,-6.2,10.943240836149698
4kx8,-7.9,0.4774322856020205
4kxb,-9.0,0.06291587782468923
4kxn,-9.4,0.030109612121622685
4p5d,-11.6,0.0005228800998152405
4l4z,-6.8,3.6229580706211117
4l50,-7.9,0.4774322856020205
4l51,-6.8,3.6229580706211117
4l9i,-8.6,0.13146657839569292
4lhm,-8.7,0.1093456687565821
4lhv,-9.1,0.05232948799687809
4lj5,-8.3,0.22848446895825622
4lj8,-8.1,0.33028148939851953
4lps,-7.8,0.5740180632436322
4lrr,-9.9,0.011984951653390958
4luz,-8.5,0.1580626048714023
4o0a,-8.4,0.19003907581389948
4r4c,-9.0,0.06291587782468923
4r4i,-8.4,0.19003907581389948
4r4o,-7.7,0.6901433917785629
4r4t,-8.1,0.33028148939851953
5e7n,-6.1,13.15708656454693
4lvt,-11.6,0.0005228800998152405
4lxd,-10.5,0.0039678353029772165
6gl8,-12.1,0.00020812930739501562
4lxz,-7.2,1.73383676761635
4ly1,-11.0,0.0015793731942713909
5iwg,-11.2,0.0010925899790423489
5ix0,-11.8,0.00036172170033716864
4m0e,-12.0,0.0002502344008522155
4m0f,-13.6,1.3125825181478651e-05
4m3p,-4.3,362.58320203188254
6rtw,-11.2,0.0010925899790423489
4mhy,-6.4,7.57039268438389
4mhz,-6.3,9.101902568663261
4mjp,-7.7,0.6901433917785629
4n9a,-6.6,5.2370998915105424
4mn3,-8.8,0.09094688111405103
4mnp,-8.0,0.39709828301766137
4mo4,-6.6,5.2370998915105424
4mpn,-7.8,0.5740180632436322
5j6a,-9.2,0.04352439175442664
4mq6,-9.8,0.014409538155705594
4muf,-9.7,0.017324624734884792
4mul,-10.5,0.0039678353029772165
4mre,-4.4,301.57400603177166
4mrg,-5.3,57.44734091259698
4np2,-6.1,13.15708656454693
4np3,-6.2,10.943240836149698
4mss,-6.6,5.2370998915105424
4muv,-11.4,0.0007558396372900754
4myd,-7.9,0.4774322856020205
4n5d,-6.0,15.818798969966572
4n6g,-7.4,1.19944588426849
4n7m,-8.3,0.22848446895825622
4nbk,-8.6,0.13146657839569292
4nbl,-9.4,0.030109612121622685
4nbn,-10.0,0.00996833240468876
4ncn,-9.6,0.02082944081630656
4ndu,-5.1,83.0419389339917
4nja,-8.7,0.1093456687565821
4nkt,-8.2,0.274707463881058
4nku,-9.2,0.04352439175442664
4nnr,-8.9,0.07564392150535396
4non,-7.9,0.4774322856020205
4np9,-4.9,120.03973573657015
4nra,-7.3,1.4420968673812509
4rvr,-7.3,1.4420968673812509
5e73,-7.7,0.6901433917785629
5e74,-8.3,0.22848446895825622
5mge,-5.4,47.781101379763854
5mgf,-5.8,22.866571667288486
6fhq,-4.1,524.1254276230624
4nvp,-11.2,0.0010925899790423489
4nxu,-7.4,1.19944588426849
4nxv,-8.0,0.39709828301766137
4o3f,-8.2,0.274707463881058
4o61,-5.3,57.44734091259698
4oct,-5.1,83.0419389339917
4oag,-7.7,0.6901433917785629
4oak,-6.3,9.101902568663261
4ocq,-7.0,2.5063156047025017
4oeu,-6.0,15.818798969966572
4oiv,-10.5,0.0039678353029772165
4oks,-8.3,0.22848446895825622
4oma,-7.1,2.0845963989904144
4omc,-9.5,0.025043290192969626
4ryd,-9.6,0.02082944081630656
6eqv,-8.2,0.274707463881058
6eqw,-9.1,0.05232948799687809
6eqx,-8.8,0.09094688111405103
6hzb,-9.7,0.017324624734884792
6hza,-10.2,0.006895963621916808
4omj,-9.5,0.025043290192969626
4omk,-9.1,0.05232948799687809
4or4,-6.8,3.6229580706211117
4or6,-7.2,1.73383676761635
4ou3,-9.2,0.04352439175442664
4ozj,-9.3,0.03620086398907268
4p3h,-8.5,0.1580626048714023
4p58,-6.4,7.57039268438389
4p5z,-13.9,7.5524053477100295e-06
4p6c,-7.2,1.73383676761635
4pb2,-7.2,1.73383676761635
4pf5,-6.2,10.943240836149698
4pft,-9.5,0.025043290192969626
4pfu,-8.1,0.33028148939851953
4pin,-5.6,33.05434886731773
6fnq,-5.5,39.74132854185163
6fnr,-5.3,57.44734091259698
4pmm,-12.3,0.00014398116697790598
6pl1,-12.5,9.960431187605146e-05
4pop,-7.4,1.19944588426849
4pow,-9.3,0.03620086398907268
4pox,-8.8,0.09094688111405103
4pp0,-9.6,0.02082944081630656
5ito,-8.9,0.07564392150535396
5itp,-8.7,0.1093456687565821
5ot8,-8.6,0.13146657839569292
5ot9,-7.4,1.19944588426849
5ota,-7.4,1.19944588426849
5otc,-7.1,2.0845963989904144
4pqa,-5.6,33.05434886731773
4psb,-10.3,0.00573563078282912
4pzv,-9.3,0.03620086398907268
4q0k,-10.6,0.0033001969779281387
4q19,-9.4,0.030109612121622685
4q3t,-7.6,0.8297611725390291
4q3u,-7.3,1.4420968673812509
4q46,-7.6,0.8297611725390291
4q93,-7.0,2.5063156047025017
4q9o,-11.8,0.00036172170033716864
4qdk,-9.8,0.014409538155705594
4qfl,-8.0,0.39709828301766137
4qfn,-6.4,7.57039268438389
4qfo,-7.0,2.5063156047025017
4qfp,-6.6,5.2370998915105424
4qge,-9.2,0.04352439175442664
4qij,-10.5,0.0039678353029772165
4ql1,-10.7,0.0027448972201426568
5m23,-8.3,0.22848446895825622
5m25,-8.2,0.274707463881058
5sxm,-6.8,3.6229580706211117
6d9x,-6.9,3.0133496888978124
6dai,-7.6,0.8297611725390291
6dak,-8.5,0.1580626048714023
6dar,-8.3,0.22848446895825622
6pge,-5.7,27.492537847388252
6pgc,-6.6,5.2370998915105424
6pgb,-6.4,7.57039268438389
6pga,-5.8,22.866571667288486
6pg9,-7.0,2.5063156047025017
6pg8,-6.8,3.6229580706211117
6pg7,-6.1,13.15708656454693
6pg6,-6.1,13.15708656454693
6pg5,-7.5,0.9976239889496118
6pg4,-4.7,173.5212151917531
6pg3,-5.3,57.44734091259698
6e23,-11.1,0.0013136237380730529
6e22,-8.2,0.274707463881058
6e1z,-6.1,13.15708656454693
6e1y,-8.8,0.09094688111405103
6dy7,-6.3,9.101902568663261
6u5y,-8.1,0.33028148939851953
6u6w,-7.0,2.5063156047025017
6u8b,-7.1,2.0845963989904144
6u8o,-7.7,0.6901433917785629
4qpd,-9.3,0.03620086398907268
4qrh,-10.6,0.0033001969779281387
4qyy,-9.5,0.025043290192969626
6cpw,-10.8,0.002283033649063271
4r0a,-8.2,0.274707463881058
5wyx,-11.3,0.0009087479372555044
5wyz,-13.2,2.7427215273659735e-05
4r73,-9.0,0.06291587782468923
4r74,-8.2,0.274707463881058
4r75,-5.8,22.866571667288486
4ra1,-7.6,0.8297611725390291
4zeb,-9.4,0.030109612121622685
4zec,-10.4,0.004770538575984073
4zei,-7.3,1.4420968673812509
4zek,-7.5,0.9976239889496118
4rd0,-9.3,0.03620086398907268
4rd3,-9.4,0.030109612121622685
4rd6,-9.1,0.05232948799687809
4rdn,-5.9,19.01898263149658
4re2,-7.1,2.0845963989904144
4re4,-5.7,27.492537847388252
4rfr,-10.6,0.0033001969779281387
4rhx,-7.2,1.73383676761635
4rpn,-7.4,1.19944588426849
4rpo,-7.0,2.5063156047025017
4rr6,-9.1,0.05232948799687809
4rra,-9.3,0.03620086398907268
4rrf,-9.2,0.04352439175442664
4rrg,-8.9,0.07564392150535396
4rwj,-11.3,0.0009087479372555044
5am6,-9.6,0.02082944081630656
5am7,-9.1,0.05232948799687809
4rww,-12.6,8.284463036943888e-05
4tmk,-11.1,0.0013136237380730529
5tmp,-11.4,0.0007558396372900754
4tpw,-7.2,1.73383676761635
4tqn,-7.3,1.4420968673812509
4yk0,-6.8,3.6229580706211117
5dbm,-8.2,0.274707463881058
5eng,-7.5,0.9976239889496118
5ep7,-7.2,1.73383676761635
5h85,-7.6,0.8297611725390291
5i8g,-10.0,0.00996833240468876
5j0d,-8.7,0.1093456687565821
5mme,-7.3,1.4420968673812509
5mmg,-8.1,0.33028148939851953
5mpk,-8.7,0.1093456687565821
5mpn,-8.3,0.22848446895825622
5mpz,-6.4,7.57039268438389
5mqe,-5.0,99.84153646999208
5nlk,-9.1,0.05232948799687809
5tb6,-7.1,2.0845963989904144
4trc,-5.0,99.84153646999208
4u0f,-9.0,0.06291587782468923
4u0w,-9.7,0.017324624734884792
4u1b,-4.8,144.32408259298433
4u69,-7.0,2.5063156047025017
4u6c,-8.0,0.39709828301766137
4u6w,-7.0,2.5063156047025017
4u6z,-6.5,6.296578650829274
4u70,-8.2,0.274707463881058
4u71,-7.3,1.4420968673812509
4u73,-7.4,1.19944588426849
4u43,-7.8,0.5740180632436322
4u54,-5.2,69.06908553024337
4u5n,-6.6,5.2370998915105424
4u5o,-6.6,5.2370998915105424
4u5s,-6.8,3.6229580706211117
4ua8,-9.4,0.030109612121622685
4uac,-10.0,0.00996833240468876
4ual,-9.4,0.030109612121622685
4uc5,-7.6,0.8297611725390291
4uma,-5.5,39.74132854185163
4umb,-5.7,27.492537847388252
4umc,-5.8,22.866571667288486
4ucc,-6.5,6.296578650829274
4ufh,-6.5,6.296578650829274
4ufi,-6.5,6.296578650829274
4ufj,-6.7,4.355891793719977
4ufk,-5.8,22.866571667288486
4ufl,-6.9,3.0133496888978124
4ufm,-6.9,3.0133496888978124
4uof,-8.1,0.33028148939851953
4uoh,-8.2,0.274707463881058
4us3,-9.6,0.02082944081630656
4uye,-7.5,0.9976239889496118
5eq1,-6.7,4.355891793719977
5etb,-6.8,3.6229580706211117
5mwh,-8.2,0.274707463881058
5o5a,-7.9,0.4774322856020205
5ov8,-8.0,0.39709828301766137
6ekq,-7.1,2.0845963989904144
4v24,-12.3,0.00014398116697790598
4w97,-10.6,0.0033001969779281387
4wk1,-11.9,0.00030085746286093027
4wkb,-8.8,0.09094688111405103
